modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T1W,7T_to_1.5T,1.5T,0006,INR,750011.6432629054,1005245.0496992726,2278349.510741159,0.6684,0.6423,0.63925,0.6191,1.3403,1.2313
T1W,7T_to_1.5T,1.5T,0007,Vectorise,1225853.8723670463,1670719.9489966028,2481928.582217498,0.38419,0.37812,0.28733,0.28434,1.3629,1.0132
T1W,7T_to_1.5T,1.5T,0007,UNet,1063481.2221513723,1510172.9162406202,2481928.582217498,0.45995,0.45486,0.36873,0.36226,1.42,1.0132
T1W,7T_to_1.5T,1.5T,0007,INR,763819.9399570492,1067230.9685539275,2481928.582217498,0.66914,0.66678,0.63182,0.60954,1.3972,1.0132
T1W,7T_to_1.5T,1.5T,0009,Vectorise,307284.3975620721,821898.1814993233,2347655.3011132665,0.65628,0.82245,0.25219,0.25106,2.6747,0.5109
T1W,7T_to_1.5T,1.5T,0009,UNet,210263.43739919426,661676.835410494,2347655.3011132665,0.72517,0.85754,0.33625,0.33255,3.1469,0.5109
T1W,7T_to_1.5T,1.5T,0009,INR,261606.1912221555,519101.1714788508,2347655.3011132665,0.81805,0.89618,0.74916,0.71668,1.9843,0.5109
T1W,7T_to_3T,3T,0006,Vectorise,2384401.8777504754,2882945.187072789,3803023.1198128695,0.33293,0.28938,0.28885,0.28639,1.2091,1.2313
T1W,7T_to_3T,3T,0006,UNet,2298720.2993514445,2797405.363171724,3803023.1198128695,0.3651,0.324,0.32381,0.32004,1.2169,1.2313
T1W,7T_to_3T,3T,0006,INR,1397779.8427253498,1789689.259042942,3803023.1198128695,0.65296,0.63114,0.63044,0.61127,1.2804,1.2313
T1W,7T_to_3T,3T,0007,Vectorise,1939072.42463166,1954840.9538090106,2147316.1520779505,0.28687,0.2868,0.28676,0.28383,1.0081,1.0132
T1W,7T_to_3T,3T,0007,UNet,1755980.0175925458,1819297.2315060536,2147316.1520779505,0.3511,0.3502,0.34958,0.34411,1.0361,1.0132
T1W,7T_to_3T,3T,0007,INR,1338014.2180666982,1309020.2086533948,2147316.1520779505,0.63553,0.63589,0.6353,0.61268,0.9783,1.0132
T1W,7T_to_3T,3T,0009,Vectorise,455580.7423203842,1247537.4352460788,3624040.6030706316,0.66124,0.82526,0.23949,0.23846,2.7383,0.5109
