modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2W,5T_to_3T,3T,0007,prod_cc,1303137.1264055446,1213821.4719420539,1205000.389970746,0.25846,0.28661,0.24844,0.24834,0.9315,1.0689
T2W,5T_to_3T,3T,0009,prod_cc,982639.324252151,982420.0364616278,1037442.3052186009,0.23075,0.23591,0.23075,0.23071,0.9998,0.9494
T2W,5T_to_7T,7T,0006,prod_cc,748181.0284450167,940752.2331153548,1244475.9123391546,0.29886,0.23221,0.22246,0.22174,1.2574,1.1715
T2W,5T_to_7T,7T,0007,prod_cc,698697.9159665216,677770.5654632576,706741.0565468612,0.26571,0.28174,0.26404,0.2631,0.97,1.0689
T2W,5T_to_7T,7T,0009,prod_cc,615623.8484346556,715814.6480292702,870119.0455511197,0.24938,0.27506,0.20845,0.20787,1.1627,0.9494
T2W,7T_to_0.1T,0.1T,0006,prod_cc,3677830.888360978,3297037.531359732,3046546.1901859995,0.20681,0.43254,0.17271,0.17263,0.8965,1.2574
T2W,7T_to_0.1T,0.1T,0007,prod_cc,2494065.16447202,2187730.574582657,2031185.3539286666,0.27156,0.23503,0.23499,0.23441,0.8772,0.881
T2W,7T_to_0.1T,0.1T,0009,prod_cc,2503070.814378953,2076955.3873273972,1781409.011151804,0.27073,0.24589,0.18048,0.18023,0.8298,0.9706
T2W,7T_to_1.5T,1.5T,0006,prod_cc,2028977.9679672336,1399401.1884253572,1053998.0622526873,0.51924,0.83942,0.29029,0.29029,0.6897,1.2574
T2W,7T_to_1.5T,1.5T,0007,prod_cc,1337704.5075751727,1249522.1792607312,1262138.848272205,0.2826,0.27973,0.27433,0.27355,0.9341,0.881
T2W,7T_to_1.5T,1.5T,0009,prod_cc,1285479.293102193,1066394.0720487528,941559.8851580386,0.31639,0.296,0.24585,0.24576,0.8296,0.9706
T2W,7T_to_3T,3T,0006,prod_cc,2025349.2272796587,1384242.8791466898,1047448.655702306,0.53901,0.85656,0.3111,0.31109,0.6835,1.2574
T2W,7T_to_3T,3T,0007,prod_cc,1279913.4295248864,1192367.9131016687,1205000.389970746,0.28833,0.28441,0.27958,0.27937,0.9316,0.881
T2W,7T_to_3T,3T,0009,prod_cc,1323608.6291277453,1130958.094957407,1037442.3052186009,0.30912,0.29284,0.26178,0.26177,0.8545,0.9706
T2W,7T_to_5T,5T,0006,prod_cc,1582687.294327002,1322650.269373287,1191192.352619564,0.32854,0.55528,0.26847,0.26836,0.8357,1.2574
T2W,7T_to_5T,5T,0007,prod_cc,928823.364369363,954867.5824582274,1077761.0679211018,0.29977,0.32837,0.29864,0.29811,1.028,0.881
T2W,7T_to_5T,5T,0009,prod_cc,998704.5967843635,839770.4926127606,752323.4874621978,0.30826,0.28942,0.24779,0.24778,0.8409,0.9706
T2FLAIR,0.1T_to_1.5T,1.5T,0006,prod_cc,1980223.6796545882,2630875.4687274895,3704485.241900683,0.3379,0.46569,0.23762,0.23687,1.3286,0.7808
T2FLAIR,0.1T_to_1.5T,1.5T,0007,prod_cc,2302075.9997394513,2263908.5283119646,2403060.007326249,0.27164,0.30222,0.27116,0.26919,0.9834,0.8471
T2FLAIR,0.1T_to_1.5T,1.5T,0009,prod_cc,2864532.9906406426,3173527.082340337,3614964.803524517,0.19141,0.18385,0.16558,0.16554,1.1079,1.0181
T2FLAIR,0.1T_to_3T,3T,0006,prod_cc,823188.5649562861,1545769.0851761878,3201802.1028532293,0.53994,0.6347,0.30568,0.30317,1.8778,0.7808
T2FLAIR,0.1T_to_3T,3T,0007,prod_cc,963573.3607015215,1856173.278672927,4039395.2516535604,0.56525,0.62664,0.33884,0.33424,1.9263,0.8471
T2FLAIR,0.1T_to_3T,3T,0009,prod_cc,1464121.734124023,2026169.0144560805,2922789.7148233815,0.33834,0.32812,0.20162,0.20131,1.3839,1.0181
T2FLAIR,0.1T_to_5T,5T,0006,prod_cc,1024427.8827838008,1465484.6953371728,2299005.2186109903,0.41317,0.52558,0.29684,0.29462,1.4305,0.7808
T2FLAIR,0.1T_to_5T,5T,0007,prod_cc,1265342.6682079115,1969196.3140031074,3437860.7689578496,0.47166,0.54194,0.32952,0.32545,1.5563,0.8471
T2FLAIR,0.1T_to_5T,5T,0009,prod_cc,1948244.206669635,2296898.307532885,2814392.0717861857,0.24493,0.23607,0.19448,0.1941,1.179,1.0181
T2FLAIR,0.1T_to_7T,7T,0006,prod_cc,454659.2117493768,536092.4019510561,717328.423282181,0.373,0.46836,0.34467,0.34239,1.1791,0.7808
T2FLAIR,0.1T_to_7T,7T,0007,prod_cc,520128.854531213,416029.4535587091,382671.7109971353,0.42996,0.3653,0.36113,0.35751,0.7999,0.8471
T2FLAIR,0.1T_to_7T,7T,0009,prod_cc,692465.2201651403,523554.67166044755,421776.31009726715,0.39896,0.4174,0.24795,0.24742,0.7561,1.0181
T2FLAIR,1.5T_to_0.1T,0.1T,0006,prod_cc,4225232.479625113,3021309.5625508856,2259008.3832891113,0.44215,0.50591,0.2089,0.20852,0.7151,1.052
T2FLAIR,1.5T_to_0.1T,0.1T,0007,prod_cc,2917285.8448909167,2693674.0559417666,2660831.9270433867,0.26776,0.28372,0.25545,0.25525,0.9233,0.8054
T2FLAIR,1.5T_to_0.1T,0.1T,0009,prod_cc,3943584.303951201,3711203.779755166,3579186.2731723343,0.16745,0.21295,0.15561,0.15533,0.9411,1.0796
T2FLAIR,1.5T_to_3T,3T,0006,prod_cc,1759964.6070251348,2337482.5394225502,3201802.1028532293,0.29929,0.26891,0.17432,0.17374,1.3281,1.052
T2FLAIR,1.5T_to_3T,3T,0007,prod_cc,996799.3126037744,1978453.8152085706,4039395.2516535604,0.5169,0.60918,0.16692,0.16622,1.9848,0.8054
T2FLAIR,1.5T_to_3T,3T,0009,prod_cc,1865118.5414334382,2308953.7747697644,2922789.7148233815,0.24117,0.19504,0.14842,0.14813,1.238,1.0796
T2FLAIR,1.5T_to_5T,5T,0006,prod_cc,2490880.8693991057,2344646.1792437625,2299005.2186109903,0.20918,0.23086,0.20005,0.19916,0.9413,1.052
T2FLAIR,1.5T_to_5T,5T,0007,prod_cc,1325611.7151302532,2101072.821325488,3437860.7689578496,0.40408,0.51541,0.17699,0.17624,1.585,0.8054
T2FLAIR,1.5T_to_5T,5T,0009,prod_cc,2391911.801488315,2564848.416340901,2814392.0717861857,0.16498,0.15107,0.15092,0.15058,1.0723,1.0796
T2FLAIR,1.5T_to_7T,7T,0006,prod_cc,812370.0455839256,732996.7560432113,717328.423282181,0.29801,0.32151,0.27928,0.27803,0.9023,1.052
T2FLAIR,1.5T_to_7T,7T,0007,prod_cc,519635.0966231843,428442.6167262429,382671.7109971353,0.34452,0.27815,0.27726,0.27511,0.8245,0.8054
