method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_v2,task3,0.1T_to_1.5T,3,0.2395547085876123,0.7881478180003878,0.26087297234270307,0.06330305626308383,0.04298380517706508,0.011256891629190156
mmfm_v2,task3,0.1T_to_3T,3,0.44117072398829743,0.7469500065842568,0.27427803907129494,0.10407052936630211,0.05014815556365039,0.020569279261367663
mmfm_v2,task3,0.1T_to_5T,3,0.3372679588470973,0.7702608268447829,0.272932458586163,0.08562571884801691,0.037432580896972226,0.0158445051470355
mmfm_v2,task3,0.1T_to_7T,3,0.3857713752159834,0.8411478092483806,0.23676495932870442,0.04990628442016664,0.01092420812749535,0.0033033044221803844
mmfm_v2,task3,1.5T_to_0.1T,3,0.26239352774389874,0.8006185967414563,0.1710389690266715,0.12041890328634493,0.04662811570265269,0.02245539658244906
mmfm_v2,task3,1.5T_to_3T,3,0.3332566999830508,0.8127825040309858,0.17210638887352414,0.1328594234242338,0.04515957483183271,0.027046948986342818
mmfm_v2,task3,1.5T_to_5T,3,0.24134684425302014,0.8352245618115824,0.17419666250546773,0.1207736245367653,0.023601843174373985,0.014485602097850965
mmfm_v2,task3,1.5T_to_7T,3,0.3370500593783942,0.8835113102478379,0.13171368216474852,0.10651561185819669,0.030616822730779845,0.000717775736587328
mmfm_v2,task3,3T_to_0.1T,3,0.3801231051727208,0.8079043706506299,0.22265742205911213,0.1660367482623616,0.04845848394409405,0.04382551360242955
mmfm_v2,task3,3T_to_1.5T,3,0.2483422105803755,0.8345313727469023,0.19244577487309775,0.164646005958336,0.027279566581914466,0.0115720126014566
mmfm_v2,task3,3T_to_5T,3,0.15414927615538887,0.8396919567179212,0.1988562661740515,0.053003501813361144,0.015777361434325197,0.017956927638110114
mmfm_v2,task3,3T_to_7T,3,0.6843316797232907,0.8471326097964903,0.16336306267314485,0.239345997044566,0.01673322197428328,0.020188070109142003
mmfm_v2,task3,5T_to_0.1T,3,0.2891427293337322,0.7839307654257371,0.18454591929912567,0.08324155880735414,0.047984756632846785,0.026032921210763206
mmfm_v2,task3,5T_to_1.5T,3,0.21551672748370035,0.8415000922573049,0.15078511668576133,0.06869512915367662,0.018705697427602523,0.005679402867984834
mmfm_v2,task3,5T_to_3T,3,0.3002318369099268,0.8287383222088317,0.15869189550479254,0.04880286594190911,0.023845761055800496,0.011777140246520629
mmfm_v2,task3,5T_to_7T,3,0.4513836941968819,0.8641365745060124,0.12190576725535923,0.22321325113090373,0.027419657952154085,0.008832377724513996
mmfm_v2,task3,7T_to_0.1T,3,0.2944518866199837,0.7881137899025968,0.1781135607096884,0.05477818758167433,0.04410058850011509,0.02433054465945886
mmfm_v2,task3,7T_to_1.5T,3,0.24196289518599756,0.8348499550250098,0.1793793527616395,0.045870590349486186,0.012810450494008712,0.00529269107697949
mmfm_v2,task3,7T_to_3T,3,0.49551736476301983,0.7704680703630092,0.20268680436743633,0.12749495022625962,0.05393043992011669,0.03025734785693673
mmfm_v2,task3,7T_to_5T,3,0.36814134736107507,0.8099054284898966,0.18682655294736225,0.17406122209262737,0.03956560651070862,0.023816293727592894
