method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_v2,task3,0.1T_to_1.5T,3,0.25399856665462395,0.7365869421489396,0.2647556624478764,0.04615679009165593,0.06706310944898969,0.022140457421961926
mmfm_v2,task3,0.1T_to_3T,3,0.4602019062555615,0.6761053734521685,0.28710862199465437,0.09119001517011778,0.02266603345834071,0.012559581464870639
mmfm_v2,task3,0.1T_to_5T,3,0.45252983101464145,0.6556470495231356,0.3035613709025913,0.15002418824443753,0.005715739073929373,0.005354082072964768
mmfm_v2,task3,0.1T_to_7T,3,0.7807093419135135,0.6763087534216056,0.2986065040032069,0.20489345060408984,0.026302983170451613,0.00891916582487474
mmfm_v2,task3,1.5T_to_0.1T,3,0.25440437602086924,0.7709771411321902,0.18764323906766042,0.10843312069206427,0.06388582445389628,0.02669291755800603
mmfm_v2,task3,1.5T_to_3T,3,0.3029792283351076,0.7950943032630562,0.18381276379028955,0.10670221125444809,0.04268991225361181,0.02750226179253956
mmfm_v2,task3,1.5T_to_5T,3,0.288983259254781,0.7452404304143224,0.22312045097351074,0.03961641978769613,0.04560415466513276,0.037000500794100936
mmfm_v2,task3,1.5T_to_7T,3,0.7202283432774051,0.7002726689942532,0.26644274625513287,0.17883981797444845,0.04274633117603508,0.030369328622119336
mmfm_v2,task3,3T_to_0.1T,3,0.40422037299244845,0.7367600054270499,0.2754224573572477,0.17852267152165452,0.08584755364835742,0.04865988251407388
mmfm_v2,task3,3T_to_1.5T,3,0.2646799305882095,0.782472814221394,0.21939160095320806,0.15427869984490872,0.059536885006622735,0.026452345019745024
mmfm_v2,task3,3T_to_5T,3,0.19077550738003393,0.8068723451126155,0.19091649817095865,0.03782592237717626,0.035250062592336366,0.020662031692416483
mmfm_v2,task3,3T_to_7T,3,0.5890772674524626,0.7325958327817977,0.23034270289871428,0.11748568886864404,0.05540650811922477,0.0408078831497579
mmfm_v2,task3,5T_to_0.1T,3,0.43101175358119165,0.7221109025484429,0.2856531457768546,0.1695872183226759,0.07046520256001813,0.05120353627210474
mmfm_v2,task3,5T_to_1.5T,3,0.31346569464646096,0.7439176114462193,0.25807063132524494,0.16428188896221865,0.05493652010682528,0.03439694940662834
mmfm_v2,task3,5T_to_3T,3,0.23727355800903635,0.7872810335404159,0.20743108292420706,0.009343141550279963,0.01849542602101865,0.026684108058018685
mmfm_v2,task3,5T_to_7T,3,0.6219859306214897,0.8237921048562904,0.14670220009154744,0.22778839393257333,0.026070125123685735,0.01659272403647437
mmfm_v2,task3,7T_to_0.1T,3,0.42246352970429646,0.6974663139813196,0.28095993796984353,0.11801718319379184,0.06727495505891187,0.02332470350128062
mmfm_v2,task3,7T_to_1.5T,3,0.34008748587441034,0.7254797676229775,0.2607320206032859,0.08320546648180233,0.04058466164299058,0.010490086905504233
mmfm_v2,task3,7T_to_3T,3,0.5001047009178216,0.7297516450814756,0.23452401161193848,0.12092624761348551,0.045599117264985715,0.020307192610400638
mmfm_v2,task3,7T_to_5T,3,0.437054757605952,0.7769070254406233,0.2044740633832084,0.13953376327981268,0.04930237734266488,0.029533353656017704
