arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_fp32,T2W,1.5T,0006,0.05522197423832072,0.9613533891693815,31.921076800818675,0.3338204481125631,0.1791196550641741,0.34290263056755066,0.12382416356847374,0.9234378719991329,0.1284983905217876,0.9539221621779365,21.49844455718994
prod_fp32,T2W,3T,0006,0.08761801997565602,0.9031958300232902,27.877581193966616,0.48582773141865343,0.1776301066080729,0.36619532108306885,0.20047245339221717,0.864819372995182,0.19694586868696926,0.9158342331411656,21.391348361968994
prod_fp32,T2W,5T,0006,0.08130404781285117,0.9102369904866215,28.538929463934135,0.46139452262158925,0.1787329779730903,0.3823048770427704,0.1881459890272448,0.8819506457247143,0.1854343156005393,0.9286576338899123,21.40363597869873
prod_fp32,T2W,7T,0006,0.0638733502666514,0.9354832165597865,30.572977639816244,0.30680065564923287,0.17713516477554564,0.4491824507713318,0.1563711168502831,0.8932821099524286,0.16809440924641875,0.943823923084465,21.43866991996765
prod_fp32,T2FLAIR,0.1T,0006,0.03666264187751933,0.9590155358955956,35.4936025192328,0.22256386804471015,0.17963421533978174,0.28248804807662964,0.0463167221544967,0.9375394385815745,0.05936406356011756,0.9640313534569183,21.404062032699585
prod_fp32,T2FLAIR,1.5T,0006,0.053809126222012026,0.938820114129956,31.787057668430847,0.16649850408366013,0.17900799948071677,0.41166436672210693,0.07095144654181867,0.8899266548227993,0.07509243622581954,0.9324271478989964,21.411293745040894
prod_fp32,T2FLAIR,3T,0006,0.058591068598232696,0.9431227736069755,30.84407732775955,0.151333112483269,0.1779083978562128,0.40442827343940735,0.13986292219044322,0.8338844419265901,0.13515033818303923,0.904901080036796,21.42045783996582
prod_fp32,T2FLAIR,5T,0006,0.060843670678926494,0.9307958800634551,30.853021050292245,0.22117957547339528,0.17870694115048363,0.3661245107650757,0.08116097190034194,0.8848454010087452,0.08687376885156767,0.9338037724610989,21.414276838302612
prod_fp32,T2FLAIR,7T,0006,0.056025840251799415,0.9333177778834284,31.767727918712794,0.3197692438108047,0.17735811263795884,0.3460041880607605,0.10026322911077144,0.9332473050960989,0.10238240684097183,0.9567040834417481,21.451977729797363
prod_mode_fp32,T1W,0.1T,0006,0.02861214878819766,0.9806666656096542,37.337804008181365,0.09216988432926043,0.1804959736173115,0.4781823456287384,0.05163132904761495,0.9580567293407307,0.055803749786561274,0.972981422101949,21.42981743812561
prod_mode_fp32,T1W,1.5T,0006,0.057956461422484694,0.95837432967518,31.022938580796332,0.1597934085920349,0.17920079306950645,0.4709251821041107,0.09471074568713761,0.9002722510548103,0.10018500561201307,0.9472831217042537,21.468420028686523
prod_mode_fp32,T1W,3T,0006,0.06752358498429484,0.9432444026018838,29.74973445299277,0.19573218522858707,0.17904190790085567,0.4584045708179474,0.13516592837057523,0.8414362121653816,0.13745290690028583,0.9057116446077926,21.402937173843384
prod_mode_fp32,T1W,5T,0006,0.07344582682820439,0.9151502892368564,29.443664488012764,0.47043164776094537,0.17718978155226933,0.33000269532203674,0.12036975925343082,0.9071769867715835,0.1362558615473949,0.9480709002566361,21.393569231033325
prod_mode_fp32,T1W,7T,0006,0.07957310986059403,0.9429519203212307,28.43801457074416,0.2615112728826731,0.17755902002728174,0.6194809675216675,0.14757741089343648,0.8968345232626885,0.15699100004501396,0.9480448023900371,21.46299648284912
prod_mode_fp32,T2W,0.1T,0006,0.034472337814736735,0.9659019750764223,35.78155566896438,0.11587147631486085,0.1875634571862599,0.37664446234703064,0.053171980618167726,0.9287908123676178,0.05172308900089508,0.9658538298899079,21.54735231399536
prod_mode_fp32,T2W,1.5T,0006,0.055222097506771546,0.9613533662036519,31.921057411889176,0.3338212431249029,0.1791196550641741,0.34290263056755066,0.12382373293208418,0.9234364126607583,0.12849847352978028,0.9539220331548995,21.48295569419861
