arm,n,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,nrmse_slab,ssim_slab,nrmse_full,ssim_full,fg_std,seconds
lpips_hi125,15,0.04727995981377659,0.9533322617890038,33.60169956535473,0.2503616786432698,0.09006012109466721,0.9227142345799387,0.0948355559273891,0.9548644527238564,0.3472401003042857,51.863799254099526
lpips_hi150,15,0.04033502458886774,0.9564831266918868,35.02547757928483,0.2374107830976106,0.0903703055640847,0.9220706308684882,0.09504799506400285,0.9544929411355885,0.288964518904686,50.83660750389099
