arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
medvae8,T2W,0.1T,0006,0.11020642461126644,0.828443687068642,25.68683215005752,0.3692480201832117,0.1875634571862599,0.37664446234703064,0.1409577531943433,0.7889286189545487,0.15508049316806718,0.8839890753312907,84.39890933036804
medvae8,T2W,1.5T,0006,0.13742118962696734,0.8583998932579072,24.00224130490208,0.8242772245837825,0.1791196550641741,0.34290263056755066,0.28376220818019315,0.7790582054575785,0.31115612388647196,0.8610192685885338,84.66672468185425
medvae8,T2W,3T,0006,0.15991508844413962,0.7775194736705326,22.651661034068084,0.880827278648165,0.1776301066080729,0.36619532108306885,0.3518437687201128,0.7298058938695705,0.37054259054676103,0.8207543194014587,84.24949979782104
medvae8,T2W,5T,0006,0.16400357144395258,0.7791326785047217,22.444106710941846,0.9247746274769926,0.1787329779730903,0.3823048770427704,0.31503707032263323,0.767521022243568,0.3531411933988171,0.8456126149515752,84.15598225593567
medvae8,T2W,7T,0006,0.1403173933281673,0.8037547660179364,23.737141400279548,0.6732633999515588,0.17713516477554564,0.4491824507713318,0.2659633107834575,0.7821995780338438,0.30714345774052837,0.872927764541092,84.05701971054077
medvae8,T2FLAIR,0.1T,0006,0.0852963057717431,0.8356761730179649,28.15947321081909,0.5343551844656406,0.17963421533978174,0.28248804807662964,0.1249138718830339,0.8231909728085738,0.1450473878524936,0.9009848890179287,83.80360245704651
medvae8,T2FLAIR,1.5T,0006,0.13462053173333222,0.8093633891400611,23.82195043233146,0.4111027122141907,0.17900799948071677,0.41166436672210693,0.16074725791186276,0.7711254771185627,0.1839936034237922,0.8516581387873672,84.42555069923401
medvae8,T2FLAIR,3T,0006,0.14475319706347303,0.8201502828363404,22.98814241540594,0.37254500459983747,0.1779083978562128,0.40442827343940735,0.2151628697710567,0.7426781112437504,0.224224519884129,0.8416588522774818,83.83737707138062
medvae8,T2FLAIR,5T,0006,0.13349235458369804,0.8048852495274585,24.02820132338376,0.477985906774007,0.17870694115048363,0.3661245107650757,0.17238717565461334,0.7716822573952548,0.191136811260179,0.8635656656282177,84.469966173172
medvae8,T2FLAIR,7T,0006,0.1302202987907362,0.7960884044705817,24.441921741090404,0.7343254922019365,0.17735811263795884,0.3460041880607605,0.2093398644782601,0.8533073740780712,0.23374568983525312,0.8987698253161462,84.25765085220337
prod_hi125,T1W,0.1T,0006,0.023944696932879626,0.9813981235739486,39.11480240653078,0.11557164235822194,0.1796873788984995,0.3953293561935425,0.0374682525752634,0.9727772772421809,0.04051458614836062,0.981846489782611,69.82548427581787
prod_hi125,T1W,1.5T,0006,0.0522332482592021,0.9481835216669232,32.219001470716336,0.20150476137689638,0.17870972648499503,0.4155225157737732,0.07478026406710905,0.914208674247037,0.07717095789555307,0.9550170180922969,49.96609425544739
prod_hi125,T1W,3T,0006,0.06330314766710866,0.9343877548907705,30.527669185099576,0.23641873460510968,0.17865220327225942,0.4453560709953308,0.0869423368077259,0.8714217985724437,0.09195429474863281,0.9226518745183514,49.82825231552124
prod_hi125,T1W,5T,0006,0.06005318255640191,0.9232158405438825,31.215069767144847,0.4392710789515659,0.17670210580977183,0.2622104287147522,0.12111380754839483,0.9088539490060065,0.13667482891778826,0.9490555407551087,49.88234734535217
prod_hi125,T1W,7T,0006,0.07031392058087756,0.9399162965518538,29.64576556773613,0.27986034527056547,0.17656368679470485,0.5512450933456421,0.12215743488094156,0.9122779041151242,0.12850653295797587,0.9551925278600809,47.33772325515747
prod_hi125,T2W,0.1T,0006,0.0288393889877834,0.968282519881767,37.5842204717854,0.16161376640183783,0.1867953103686136,0.2994370758533478,0.04646222733495439,0.9377407909628428,0.04815800758027903,0.9688130442429069,49.64918088912964
prod_hi125,T2W,1.5T,0006,0.04658036587730827,0.9681055319220268,33.370746472894275,0.25565117658776315,0.17866552443731398,0.28307634592056274,0.1231050503764657,0.9229336853227198,0.1279541096239503,0.9531923231715194,49.84082651138306
prod_hi125,T2W,3T,0006,0.0720876334379643,0.920852292534058,29.541149691383644,0.36505693937952827,0.17710840134393602,0.3025389015674591,0.1982836469876717,0.8641180105789844,0.19767282884402929,0.9152011877704158,49.6275839805603
prod_hi125,T2W,5T,0006,0.07084089897465759,0.9221212976189389,29.7300742390502,0.3977084663659759,0.1782346452985491,0.34131112694740295,0.1652528184743628,0.8861889641666737,0.1691370479085106,0.9302398725914742,49.66670894622803
