modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T1W,0.1T_to_5T,5T,0006,INR,746022.6880950221,576493.6896161272,482299.0247689652,0.39522,0.5018,0.27626,0.27603,0.7728,1.1096
T1W,0.1T_to_5T,5T,0007,Vectorise,917422.5967578246,606441.261619136,419208.730313553,0.54332,0.60498,0.20913,0.20888,0.661,1.0448
T1W,0.1T_to_5T,5T,0007,UNet,974264.8836956926,625177.9857893274,419208.730313553,0.58429,0.64855,0.20743,0.20727,0.6417,1.0448
T1W,0.1T_to_5T,5T,0007,INR,862073.4399129435,579850.7593790825,419208.730313553,0.53854,0.59533,0.26387,0.26369,0.6726,1.0448
T1W,0.1T_to_5T,5T,0009,Vectorise,670826.2951961817,518537.2593879014,416859.8667648289,0.34844,0.3957,0.19616,0.19578,0.773,1.0439
T1W,0.1T_to_5T,5T,0009,UNet,707555.4015721758,532963.2363010135,416859.8667648289,0.37458,0.42467,0.19225,0.19207,0.7532,1.0439
T1W,0.1T_to_5T,5T,0009,INR,624442.5595839996,494682.4794329394,416859.8667648289,0.35298,0.39345,0.24476,0.24465,0.7922,1.0439
T1W,0.1T_to_7T,7T,0006,Vectorise,698250.9080175868,660739.9062946414,714032.7582231096,0.35661,0.38785,0.35263,0.35263,0.9463,1.1096
T1W,0.1T_to_7T,7T,0006,UNet,742573.2577486202,675340.4053727454,714032.7582231096,0.38516,0.42599,0.37393,0.37393,0.9095,1.1096
T1W,0.1T_to_7T,7T,0006,INR,590583.5277035228,594256.5244802167,714032.7582231096,0.40324,0.41401,0.4032,0.4032,1.0062,1.1096
T1W,0.1T_to_7T,7T,0007,Vectorise,722574.7905340525,568068.7043394396,497434.91620167723,0.41062,0.44646,0.31968,0.31958,0.7862,1.0448
T1W,0.1T_to_7T,7T,0007,UNet,784830.0015453543,585991.0782565293,497434.91620167723,0.47085,0.51054,0.34703,0.34698,0.7466,1.0448
T1W,0.1T_to_7T,7T,0007,INR,683873.770949201,538082.6664410637,497434.91620167723,0.45975,0.49027,0.38586,0.38585,0.7868,1.0448
T1W,0.1T_to_7T,7T,0009,Vectorise,527631.2498815277,223694.97293744807,105526.6012830897,1.3268,1.42227,0.31826,0.31824,0.424,1.0439
T1W,0.1T_to_7T,7T,0009,UNet,569746.8999702599,231342.9070291769,105526.6012830897,1.41935,1.5187,0.33142,0.33142,0.406,1.0439
T1W,0.1T_to_7T,7T,0009,INR,496157.6719766473,212925.86927148636,105526.6012830897,1.29083,1.38235,0.36618,0.36617,0.4291,1.0439
T1W,1.5T_to_0.1T,0.1T,0006,Vectorise,4858862.082274928,4392707.171984419,4064236.846109953,0.18406,0.32284,0.15124,0.15124,0.9041,1.1649
T1W,1.5T_to_0.1T,0.1T,0006,UNet,4811918.110572304,4371459.547736793,4064236.846109953,0.18106,0.31738,0.1512,0.1512,0.9085,1.1649
T1W,1.5T_to_0.1T,0.1T,0006,INR,3795267.3214540547,3868728.300527514,4064236.846109953,0.17329,0.22241,0.17228,0.17221,1.0194,1.1649
T1W,1.5T_to_0.1T,0.1T,0007,Vectorise,5357146.134754895,4688509.416513795,4172328.7992550493,0.19115,0.34858,0.1286,0.1286,0.8752,1.1611
T1W,1.5T_to_0.1T,0.1T,0007,UNet,5303594.510420448,4665824.260330922,4172328.7992550493,0.18595,0.3418,0.12727,0.12727,0.8797,1.1611
T1W,1.5T_to_0.1T,0.1T,0007,INR,4215961.851102128,4135574.725290809,4172328.7992550493,0.16756,0.24599,0.16646,0.16643,0.9809,1.1611
T1W,1.5T_to_0.1T,0.1T,0009,Vectorise,4562288.599753089,3654704.1448840983,3038726.1154443105,0.30978,0.58524,0.19117,0.19116,0.8011,1.2525
T1W,1.5T_to_0.1T,0.1T,0009,UNet,4523404.08939885,3640798.062529967,3038726.1154443105,0.30384,0.57784,0.1888,0.1888,0.8049,1.2525
T1W,1.5T_to_0.1T,0.1T,0009,INR,3442265.464383845,3167548.6226247386,3038726.1154443105,0.21912,0.40729,0.20198,0.20189,0.9202,1.2525
T1W,1.5T_to_3T,3T,0006,Vectorise,3364136.971101735,3537352.8374819653,3803023.1198128695,0.15592,0.18261,0.14821,0.14821,1.0515,1.1649
T1W,1.5T_to_3T,3T,0006,UNet,3406619.0745738978,3559204.6668431656,3803023.1198128695,0.15489,0.1874,0.14897,0.14897,1.0448,1.1649
T1W,1.5T_to_3T,3T,0006,INR,2636481.812429605,3098670.8352600597,3803023.1198128695,0.25234,0.20602,0.20584,0.20583,1.1753,1.1649
T1W,1.5T_to_3T,3T,0007,Vectorise,3703729.749313817,2786633.6345194094,2147316.1520779505,0.35967,0.55835,0.15365,0.15365,0.7524,1.1611
T1W,1.5T_to_3T,3T,0007,UNet,3755454.712716877,2806319.628304941,2147316.1520779505,0.36758,0.56828,0.15298,0.15297,0.7473,1.1611
T1W,1.5T_to_3T,3T,0007,INR,2927927.935970552,2460086.4304128876,2147316.1520779505,0.26873,0.42168,0.1934,0.19338,0.8402,1.1611
T1W,1.5T_to_3T,3T,0009,Vectorise,3160397.0991238444,3335431.280081357,3624040.6030706316,0.17703,0.25009,0.16931,0.1693,1.0554,1.2525
T1W,1.5T_to_3T,3T,0009,UNet,3201761.2316025803,3356036.609223911,3624040.6030706316,0.17715,0.25731,0.17126,0.17125,1.0482,1.2525
T1W,1.5T_to_3T,3T,0009,INR,2372046.7403889215,2873094.0754747377,3624040.6030706316,0.26259,0.20215,0.19938,0.19933,1.2112,1.2525
T1W,1.5T_to_5T,5T,0006,Vectorise,1114870.3984270152,721024.9375366181,482299.0247689652,0.56712,0.8086,0.18207,0.18205,0.6467,1.1649
T1W,1.5T_to_5T,5T,0006,UNet,1144665.8648746805,730001.6974464817,482299.0247689652,0.58837,0.83325,0.18634,0.18633,0.6377,1.1649
T1W,1.5T_to_5T,5T,0006,INR,871892.613998953,627605.6267840335,482299.0247689652,0.45302,0.6492,0.25162,0.25159,0.7198,1.1649
T1W,1.5T_to_5T,5T,0007,Vectorise,1224983.3301636116,701918.124103123,419208.730313553,0.7572,1.02531,0.20142,0.20137,0.573,1.1611
T1W,1.5T_to_5T,5T,0007,UNet,1262028.4444863028,711923.8555707458,419208.730313553,0.78357,1.05593,0.20493,0.20489,0.5641,1.1611
T1W,1.5T_to_5T,5T,0007,INR,972275.0562794437,617674.3792919155,419208.730313553,0.61029,0.83978,0.25288,0.25283,0.6353,1.1611
T1W,1.5T_to_5T,5T,0009,Vectorise,1043695.948769492,647340.4526304925,416859.8667648289,0.63081,1.01867,0.19192,0.19192,0.6202,1.2525
T1W,1.5T_to_5T,5T,0009,UNet,1075991.1514056812,656331.4719477809,416859.8667648289,0.65746,1.05128,0.19902,0.19902,0.61,1.2525
T1W,1.5T_to_5T,5T,0009,INR,786192.5220673883,555961.9051504063,416859.8667648289,0.46755,0.78597,0.23848,0.23848,0.7072,1.2525
T1W,1.5T_to_7T,7T,0006,Vectorise,883151.001116717,741581.9323782792,714032.7582231096,0.39961,0.50864,0.35763,0.35758,0.8397,1.1649
T1W,1.5T_to_7T,7T,0006,UNet,922472.4713265235,752098.9229209052,714032.7582231096,0.43046,0.54693,0.3758,0.37577,0.8153,1.1649
T1W,1.5T_to_7T,7T,0006,INR,680037.3976918282,638176.1910730234,714032.7582231096,0.40603,0.45837,0.40156,0.40156,0.9384,1.1649
T1W,1.5T_to_7T,7T,0007,Vectorise,967461.730601876,647377.4813993679,497434.91620167723,0.58484,0.77451,0.35937,0.35933,0.6692,1.1611
T1W,1.5T_to_7T,7T,0007,UNet,1016986.001893912,658048.0374764311,497434.91620167723,0.63142,0.82721,0.3795,0.37949,0.6471,1.1611
T1W,1.5T_to_7T,7T,0007,INR,760983.3338417128,563318.6772946609,497434.91620167723,0.5147,0.65778,0.40213,0.40213,0.7403,1.1611
T1W,1.5T_to_7T,7T,0009,Vectorise,817454.9465598533,273761.1023095765,105526.6012830897,1.88626,2.57946,0.36222,0.36222,0.3349,1.2525
T1W,1.5T_to_7T,7T,0009,UNet,867129.6032762945,280042.78583996906,105526.6012830897,1.97728,2.69127,0.3781,0.3781,0.323,1.2525
T1W,1.5T_to_7T,7T,0009,INR,620819.9959329101,236484.01589453954,105526.6012830897,1.54954,2.14834,0.38257,0.38256,0.3809,1.2525
T1W,3T_to_0.1T,0.1T,0006,Vectorise,4667958.365645238,4314652.9257830875,4064236.846109953,0.15911,0.36022,0.13688,0.13687,0.9243,1.2352
T1W,3T_to_0.1T,0.1T,0006,UNet,4567561.494497491,4268872.123350334,4064236.846109953,0.15212,0.34626,0.13541,0.13541,0.9346,1.2352
T1W,3T_to_0.1T,0.1T,0006,INR,3431286.3728754143,3685803.014796791,4064236.846109953,0.17461,0.2185,0.16076,0.16076,1.0742,1.2352
T1W,3T_to_0.1T,0.1T,0007,Vectorise,3111499.2882049535,3577584.252625872,4172328.7992550493,0.1756,0.25302,0.11876,0.1186,1.1498,0.8911
T1W,3T_to_0.1T,0.1T,0007,UNet,2948937.502824136,3485508.294575958,4172328.7992550493,0.18977,0.26909,0.1123,0.11214,1.182,0.8911
T1W,3T_to_0.1T,0.1T,0007,INR,3689185.239246945,3869002.500852318,4172328.7992550493,0.17205,0.22244,0.16584,0.16576,1.0487,0.8911
T1W,3T_to_0.1T,0.1T,0009,Vectorise,4265560.317011058,3554786.9059252664,3038726.1154443105,0.25313,0.57037,0.15843,0.15839,0.8334,1.2958
T1W,3T_to_0.1T,0.1T,0009,UNet,4173498.604431563,3520627.7201065277,3038726.1154443105,0.2372,0.55098,0.15051,0.15049,0.8436,1.2958
T1W,3T_to_0.1T,0.1T,0009,INR,2995453.2824233626,2974499.523131032,3038726.1154443105,0.16743,0.34407,0.16728,0.16728,0.993,1.2958
T1W,3T_to_1.5T,1.5T,0006,Vectorise,1977288.1662283086,2108172.5410423214,2278349.510741159,0.13132,0.19555,0.11595,0.11595,1.0662,1.2352
T1W,3T_to_1.5T,1.5T,0006,UNet,1952338.062799995,2094927.1046511384,2278349.510741159,0.13387,0.18945,0.11555,0.11555,1.073,1.2352
T1W,3T_to_1.5T,1.5T,0006,INR,1460669.3297233447,1788408.1319883747,2278349.510741159,0.26682,0.19746,0.19727,0.19724,1.2244,1.2352
T1W,3T_to_1.5T,1.5T,0007,Vectorise,1295050.4123082496,1776815.1724434127,2481928.582217498,0.29998,0.37211,0.13334,0.13313,1.372,0.8911
T1W,3T_to_1.5T,1.5T,0007,UNet,1258779.5114362987,1751839.7301535143,2481928.582217498,0.30903,0.38052,0.13299,0.13277,1.3917,0.8911
T1W,3T_to_1.5T,1.5T,0007,INR,1575522.5623573875,1941589.1211296488,2481928.582217498,0.26498,0.33148,0.1896,0.18949,1.2323,0.8911
T1W,3T_to_1.5T,1.5T,0009,Vectorise,1806972.34270571,2043167.922530546,2347655.3011132665,0.17056,0.19215,0.12625,0.12625,1.1307,1.2958
T1W,3T_to_1.5T,1.5T,0009,UNet,1783584.510387469,2029493.7136835332,2347655.3011132665,0.17543,0.18786,0.12781,0.1278,1.1379,1.2958
T1W,3T_to_1.5T,1.5T,0009,INR,1266676.9984395015,1688703.3415120165,2347655.3011132665,0.31768,0.2044,0.20255,0.20246,1.3332,1.2958
T1W,3T_to_5T,5T,0006,Vectorise,1070497.4757802628,706765.2365546084,482299.0247689652,0.53736,0.87542,0.18029,0.18028,0.6602,1.2352
T1W,3T_to_5T,5T,0006,UNet,1086313.549219923,711627.9834308801,482299.0247689652,0.54898,0.88965,0.18283,0.18282,0.6551,1.2352
T1W,3T_to_5T,5T,0006,INR,795711.2522751197,599027.1544340249,482299.0247689652,0.40716,0.67001,0.25491,0.25481,0.7528,1.2352
T1W,3T_to_5T,5T,0007,Vectorise,680771.6062452003,522739.85487902566,419208.730313553,0.36057,0.25914,0.20615,0.20586,0.7679,0.8911
T1W,3T_to_5T,5T,0007,UNet,700566.1815489817,530074.8968260443,419208.730313553,0.37714,0.27104,0.20798,0.2077,0.7566,0.8911
T1W,3T_to_5T,5T,0007,INR,865597.1335852416,581804.5854637893,419208.730313553,0.53769,0.4076,0.25915,0.25895,0.6721,0.8911
T1W,3T_to_5T,5T,0009,Vectorise,977300.2250563661,628955.5906083216,416859.8667648289,0.5717,1.01313,0.17028,0.17028,0.6436,1.2958
T1W,3T_to_5T,5T,0009,UNet,992601.0790275153,633379.3045326464,416859.8667648289,0.58509,1.02984,0.17455,0.17454,0.6381,1.2958
T1W,3T_to_5T,5T,0009,INR,688320.4995904514,521299.63648994284,416859.8667648289,0.38746,0.72917,0.23001,0.22997,0.7574,1.2958
T1W,3T_to_7T,7T,0006,Vectorise,848632.0828004429,729346.0814483756,714032.7582231096,0.38159,0.53849,0.34947,0.34939,0.8594,1.2352
T1W,3T_to_7T,7T,0006,UNet,874326.7737466699,736068.1212354733,714032.7582231096,0.40345,0.56711,0.36353,0.36347,0.8419,1.2352
T1W,3T_to_7T,7T,0006,INR,637217.5815516281,618317.5974967285,714032.7582231096,0.40065,0.47154,0.39967,0.39966,0.9703,1.2352
T1W,3T_to_7T,7T,0007,Vectorise,533238.054739634,484430.1020665836,497434.91620167723,0.35251,0.34001,0.33953,0.33951,0.9085,0.8911
T1W,3T_to_7T,7T,0007,UNet,562727.3370772033,494527.4006599227,497434.91620167723,0.37808,0.35567,0.35543,0.35543,0.8788,0.8911
T1W,3T_to_7T,7T,0007,INR,688622.9027691435,536962.6718032181,497434.91620167723,0.47479,0.41884,0.39784,0.39784,0.7798,0.8911
T1W,3T_to_7T,7T,0009,Vectorise,773170.5409593871,268287.15185623453,105526.6012830897,1.80057,2.59114,0.34323,0.34322,0.347,1.2958
T1W,3T_to_7T,7T,0009,UNet,798683.8442425365,271409.4897175177,105526.6012830897,1.85058,2.65393,0.35496,0.35495,0.3398,1.2958
T1W,3T_to_7T,7T,0009,INR,550004.5220004997,223807.19099261553,105526.6012830897,1.40367,2.06284,0.37011,0.37011,0.4069,1.2958
T1W,5T_to_0.1T,0.1T,0006,Vectorise,2156594.4083185876,2911367.050464877,4064236.846109953,0.31297,0.45738,0.18154,0.18148,1.35,0.7737
T1W,5T_to_0.1T,0.1T,0006,UNet,1951962.2519847369,2763509.8912337385,4064236.846109953,0.34693,0.48513,0.19324,0.19309,1.4158,0.7737
T1W,5T_to_0.1T,0.1T,0006,INR,3342734.931840793,3620076.8242599675,4064236.846109953,0.2026,0.33773,0.18811,0.18804,1.083,0.7737
T1W,5T_to_0.1T,0.1T,0007,Vectorise,1941679.9134289883,2807454.705607955,4172328.7992550493,0.34586,0.53687,0.16461,0.16452,1.4459,0.6968
T1W,5T_to_0.1T,0.1T,0007,UNet,1697051.7837688392,2620356.707531748,4172328.7992550493,0.38817,0.56767,0.17401,0.17379,1.5441,0.6968
T1W,5T_to_0.1T,0.1T,0007,INR,3442329.3577394905,3716495.4389083753,4172328.7992550493,0.20866,0.39903,0.19572,0.19568,1.0796,0.6968
T1W,5T_to_0.1T,0.1T,0009,Vectorise,1934586.3165148937,2392370.9101956883,3038726.1154443105,0.24911,0.4218,0.1625,0.1625,1.2366,0.7488
T1W,5T_to_0.1T,0.1T,0009,UNet,1693875.7595052836,2237716.759970687,3038726.1154443105,0.29091,0.45795,0.16483,0.16477,1.3211,0.7488
T1W,5T_to_0.1T,0.1T,0009,INR,3490063.1570170037,3163961.045852596,3038726.1154443105,0.2571,0.29097,0.2368,0.23666,0.9066,0.7488
T1W,5T_to_1.5T,1.5T,0006,Vectorise,892577.1078606802,1411076.6502686641,2278349.510741159,0.39126,0.52551,0.14451,0.14443,1.5809,0.7737
T1W,5T_to_1.5T,1.5T,0006,UNet,834982.2215484548,1362738.624600454,2278349.510741159,0.4126,0.54209,0.15435,0.15419,1.6321,0.7737
T1W,5T_to_1.5T,1.5T,0006,INR,1407934.2824974756,1754708.6395085766,2278349.510741159,0.27862,0.42211,0.20035,0.20035,1.2463,0.7737
T1W,5T_to_1.5T,1.5T,0007,Vectorise,796868.4463733516,1387435.4045168774,2481928.582217498,0.4506,0.61387,0.16338,0.16326,1.7411,0.6968
T1W,5T_to_1.5T,1.5T,0007,UNet,725979.7494415352,1321178.4232723475,2481928.582217498,0.47735,0.63259,0.17679,0.17654,1.8199,0.6968
T1W,5T_to_1.5T,1.5T,0007,INR,1480789.715948838,1878041.882494086,2481928.582217498,0.28854,0.48493,0.20079,0.20078,1.2683,0.6968
T1W,5T_to_1.5T,1.5T,0009,Vectorise,793534.7749770507,1350314.9951855787,2347655.3011132665,0.4332,0.57284,0.14579,0.1457,1.7016,0.7488
T1W,5T_to_1.5T,1.5T,0009,UNet,724018.9087311169,1285838.8133901516,2347655.3011132665,0.46149,0.59386,0.16516,0.16488,1.776,0.7488
T1W,5T_to_1.5T,1.5T,0009,INR,1379936.716892159,1763227.095217378,2347655.3011132665,0.2927,0.45254,0.20082,0.20079,1.2778,0.7488
T1W,5T_to_3T,3T,0006,Vectorise,1425463.3967926477,2299193.8213047585,3803023.1198128695,0.40704,0.53747,0.15768,0.15764,1.6129,0.7737
T1W,5T_to_3T,3T,0006,UNet,1378070.812957111,2259045.125025334,3803023.1198128695,0.41754,0.54567,0.16201,0.16194,1.6393,0.7737
T1W,5T_to_3T,3T,0006,INR,2285209.1642162893,2881197.051450762,3803023.1198128695,0.29271,0.43289,0.21168,0.21166,1.2608,0.7737
T1W,5T_to_3T,3T,0007,Vectorise,1258655.0649621384,1618182.8020693958,2147316.1520779505,0.28104,0.48414,0.17652,0.17647,1.2856,0.6968
T1W,5T_to_3T,3T,0007,UNet,1198471.7466166953,1576605.9710790503,2147316.1520779505,0.29947,0.49776,0.18472,0.18461,1.3155,0.6968
T1W,5T_to_3T,3T,0007,INR,2457244.2725854805,2245699.4965773732,2147316.1520779505,0.22956,0.31329,0.21028,0.21026,0.9139,0.6968
T1W,5T_to_3T,3T,0009,Vectorise,1252900.0642318067,2111913.651209185,3624040.6030706316,0.42452,0.56667,0.13305,0.13304,1.6856,0.7488
T1W,5T_to_3T,3T,0009,UNet,1193767.7046154942,2059458.8357643744,3624040.6030706316,0.43915,0.57762,0.14008,0.14001,1.7252,0.7488
T1W,5T_to_3T,3T,0009,INR,2148259.386672038,2739843.2871289933,3624040.6030706316,0.28415,0.44739,0.18918,0.18914,1.2754,0.7488
T1W,5T_to_7T,7T,0006,Vectorise,360128.48455035506,480556.72080480837,714032.7582231096,0.3979,0.51039,0.31925,0.31914,1.3344,0.7737
T1W,5T_to_7T,7T,0006,UNet,372887.9633097942,487242.8345032654,714032.7582231096,0.39682,0.50666,0.32917,0.32906,1.3067,0.7737
T1W,5T_to_7T,7T,0006,INR,609614.9377828675,608667.823259583,714032.7582231096,0.38586,0.4382,0.38586,0.38577,0.9984,0.7737
T1W,5T_to_7T,7T,0007,Vectorise,307337.85877281363,371052.7958619185,497434.91620167723,0.35494,0.51034,0.31532,0.3152,1.2073,0.6968
T1W,5T_to_7T,7T,0007,UNet,324465.33990866365,379291.62825245596,497434.91620167723,0.35677,0.50406,0.32964,0.32954,1.169,0.6968
T1W,5T_to_7T,7T,0007,INR,659196.6983094759,529999.7486409926,497434.91620167723,0.44075,0.39823,0.37862,0.37852,0.804,0.6968
T1W,5T_to_7T,7T,0009,Vectorise,305442.7708872961,171851.9343439795,105526.6012830897,0.79839,0.42902,0.28938,0.28936,0.5626,0.7488
T1W,5T_to_7T,7T,0009,UNet,322432.8696966228,176083.68910366867,105526.6012830897,0.84748,0.4629,0.29791,0.29787,0.5461,0.7488
T1W,5T_to_7T,7T,0009,INR,563825.5637657013,227410.42993894042,105526.6012830897,1.42582,0.87662,0.36168,0.36164,0.4033,0.7488
T1W,7T_to_0.1T,0.1T,0006,Vectorise,3490338.9899002006,3619525.441447697,4064236.846109953,0.27863,0.32998,0.27651,0.27472,1.037,1.2313
T1W,7T_to_0.1T,0.1T,0006,UNet,3253795.550131684,3420191.9391789054,4064236.846109953,0.34282,0.37607,0.33975,0.33574,1.0511,1.2313
T1W,7T_to_0.1T,0.1T,0006,INR,2629156.1891859025,3168853.075462742,4064236.846109953,0.29583,0.24637,0.24547,0.2453,1.2053,1.2313
T1W,7T_to_0.1T,0.1T,0007,Vectorise,2975414.6206789105,3421417.575107571,4172328.7992550493,0.27033,0.26531,0.23886,0.23674,1.1499,1.0132
T1W,7T_to_0.1T,0.1T,0007,UNet,2487808.01883928,3034366.8039069725,4172328.7992550493,0.37649,0.37202,0.3361,0.33026,1.2197,1.0132
T1W,7T_to_0.1T,0.1T,0007,INR,2943587.0552352373,3403830.124239669,4172328.7992550493,0.27181,0.26665,0.23798,0.23782,1.1564,1.0132
T1W,7T_to_0.1T,0.1T,0009,Vectorise,788113.4703899686,1500472.7989664888,3038726.1154443105,0.52133,0.75042,0.24474,0.24421,1.9039,0.5109
T1W,7T_to_0.1T,0.1T,0009,UNet,496572.2923021331,1173465.1383108175,3038726.1154443105,0.62536,0.80501,0.29569,0.29306,2.3631,0.5109
T1W,7T_to_0.1T,0.1T,0009,INR,2584762.4248043867,2722060.8952451805,3038726.1154443105,0.24295,0.55378,0.23796,0.23796,1.0531,0.5109
T1W,7T_to_1.5T,1.5T,0006,Vectorise,1468805.8077587087,1750376.5804932863,2278349.510741159,0.32886,0.29235,0.29062,0.28809,1.1917,1.2313
T1W,7T_to_1.5T,1.5T,0006,UNet,1391357.0771942604,1673341.525679035,2278349.510741159,0.37654,0.34234,0.34161,0.33715,1.2027,1.2313
T1W,7T_to_1.5T,1.5T,0006,INR,1026236.6710736622,1451116.43381312,2278349.510741159,0.42024,0.33826,0.31526,0.31384,1.414,1.2313
T1W,7T_to_1.5T,1.5T,0007,Vectorise,1225853.8723670463,1670719.9489966028,2481928.582217498,0.38419,0.37812,0.28733,0.28434,1.3629,1.0132
T1W,7T_to_1.5T,1.5T,0007,UNet,1063481.2221513723,1510172.9162406202,2481928.582217498,0.45995,0.45486,0.36873,0.36226,1.42,1.0132
T1W,7T_to_1.5T,1.5T,0007,INR,1120888.0779090982,1593387.3284793634,2481928.582217498,0.40942,0.40336,0.2956,0.29451,1.4215,1.0132
T1W,7T_to_1.5T,1.5T,0009,Vectorise,307284.3975620721,821898.1814993233,2347655.3011132665,0.65628,0.82245,0.25219,0.25106,2.6747,0.5109
T1W,7T_to_1.5T,1.5T,0009,UNet,210263.43739919426,661676.835410494,2347655.3011132665,0.72517,0.85754,0.33625,0.33255,3.1469,0.5109
T1W,7T_to_1.5T,1.5T,0009,INR,963361.1220321946,1452873.3683589157,2347655.3011132665,0.41548,0.68901,0.25822,0.25795,1.5081,0.5109
T1W,7T_to_3T,3T,0006,Vectorise,2384401.8777504754,2882945.187072789,3803023.1198128695,0.33293,0.28938,0.28885,0.28639,1.2091,1.2313
T1W,7T_to_3T,3T,0006,UNet,2298720.2993514445,2797405.363171724,3803023.1198128695,0.3651,0.324,0.32381,0.32004,1.2169,1.2313
T1W,7T_to_3T,3T,0006,INR,1615769.4668904983,2342613.0849134107,3803023.1198128695,0.43919,0.35665,0.32698,0.32527,1.4498,1.2313
T1W,7T_to_3T,3T,0007,Vectorise,1939072.42463166,1954840.9538090106,2147316.1520779505,0.28687,0.2868,0.28676,0.28383,1.0081,1.0132
T1W,7T_to_3T,3T,0007,UNet,1755980.0175925458,1819297.2315060536,2147316.1520779505,0.3511,0.3502,0.34958,0.34411,1.0361,1.0132
T1W,7T_to_3T,3T,0007,INR,1702554.0668625014,1812425.1821984404,2147316.1520779505,0.32371,0.32184,0.31857,0.31682,1.0645,1.0132
T1W,7T_to_3T,3T,0009,Vectorise,455580.7423203842,1247537.4352460788,3624040.6030706316,0.66124,0.82526,0.23949,0.23846,2.7383,0.5109
T1W,7T_to_3T,3T,0009,UNet,346176.9485805631,1068241.9117044222,3624040.6030706316,0.71133,0.85072,0.30067,0.29784,3.0858,0.5109
T1W,7T_to_3T,3T,0009,INR,1436017.1603296627,2211866.543618905,3624040.6030706316,0.41903,0.69265,0.24478,0.24455,1.5403,0.5109
T1W,7T_to_5T,5T,0006,Vectorise,787247.6384770666,587711.6853425837,482299.0247689652,0.44176,0.68842,0.30049,0.29751,0.7465,1.2313
T1W,7T_to_5T,5T,0006,UNet,772254.8126964336,578844.7521692635,482299.0247689652,0.44815,0.68707,0.31687,0.3132,0.7496,1.2313
