arm,n,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,nrmse_slab,ssim_slab,nrmse_full,ssim_full,fg_std,seconds
prod_margin16_clean,15,0.05970220305470264,0.9414420854090167,31.428653295330793,0.2643131140100852,0.11399975475978005,0.8983664670896919,0.11841648500212426,0.9414701120898751,0.40566232601801555,22.56195863087972
prod_margin32_clean,15,0.05940714605829694,0.941867936121453,31.47128130670917,0.2626332462339322,0.11376031505136111,0.8987035964638426,0.11811923639962281,0.9416692527093194,0.40566232601801555,30.770547167460123
