method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_unet,task3,0.1T_to_1.5T,3,0.7213064163061177,0.7659568586773758,0.24477307357601816,0.09293276620193132,0.007041380465979903,0.021634475007249635
mmfm_unet,task3,0.1T_to_3T,3,0.6133341842299791,0.7440400316636951,0.25178211767346037,0.09075763049684958,0.01698725736408925,0.02155165612678873
mmfm_unet,task3,0.1T_to_5T,3,2.026809374845168,0.7627221164781856,0.25387855800269427,0.532297448569897,0.008613268408326954,0.015426855006124054
mmfm_unet,task3,0.1T_to_7T,3,2.586044262365575,0.7499214211586495,0.22151594165134192,1.706699761873803,0.019579537803095085,0.015993048061297883
mmfm_unet,task3,1.5T_to_0.1T,3,0.5721230149105018,0.7893284588573698,0.21779704426702703,0.04374181928447578,0.006013230991324535,0.012851738122136037
mmfm_unet,task3,1.5T_to_3T,3,0.6082108003274661,0.7544789737452956,0.24484183561094555,0.09527979801918574,0.0128660863003585,0.02567925276734859
mmfm_unet,task3,1.5T_to_5T,3,2.096085661032928,0.7544963048957163,0.2483165317170494,0.6040414751174171,0.03286344671891662,0.03108622818802458
mmfm_unet,task3,1.5T_to_7T,3,2.0816713962147504,0.7555041396670564,0.21897440386923964,0.7722125970820797,0.016997378352698305,0.014659261166475783
mmfm_unet,task3,3T_to_0.1T,3,0.5543799003925206,0.7884984649334424,0.21391615205881934,0.02906959334849497,0.015270049230988209,0.028261372974218164
mmfm_unet,task3,3T_to_1.5T,3,0.6633018124745894,0.765697450391611,0.2355333789743496,0.09131821773604044,0.012990266097330751,0.02038681647628933
mmfm_unet,task3,3T_to_5T,3,1.7335088558465588,0.7623065243753046,0.24305701297688972,0.6675597256887968,0.02952068306582817,0.029972021697644822
mmfm_unet,task3,3T_to_7T,3,2.4081693045192107,0.7578189816015689,0.21584732000461715,1.9168051311258787,0.005600040687785673,0.013944734372665205
mmfm_unet,task3,5T_to_0.1T,3,0.5737737818006111,0.7782087238143047,0.22639162518961667,0.04338346480657996,0.02824223503781491,0.039674841982637675
mmfm_unet,task3,5T_to_1.5T,3,0.6712303464681866,0.7677251904782737,0.23410480901733607,0.10313638297233865,0.013578076274271178,0.020023765760555243
mmfm_unet,task3,5T_to_3T,3,0.5952241909617287,0.7522619621294911,0.24830456743552617,0.10511884709106144,0.014566691479400542,0.02269069443562187
mmfm_unet,task3,5T_to_7T,3,2.1705565923039,0.753750036942094,0.21916533615926095,1.2333274259472873,0.00925417485092545,0.013232123526950385
mmfm_unet,task3,7T_to_0.1T,3,0.5984730726692656,0.7772143819035181,0.23422931716505346,0.01807835293164635,0.020021568135599885,0.031316059414515
mmfm_unet,task3,7T_to_1.5T,3,0.6466969650485416,0.7700080389790499,0.23425769723731704,0.03915160247861481,0.018631176154252152,0.02453983070414428
mmfm_unet,task3,7T_to_3T,3,0.5863187446794381,0.7473647166769154,0.24040019095568474,0.09106890980772128,0.017146160765153007,0.025023188510916092
mmfm_unet,task3,7T_to_5T,3,1.7031046045383682,0.7711151037612698,0.24325502630689777,0.5080457505621756,0.007660283977919781,0.012044435223196086
