modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2W,5T_to_3T,3T,0007,R-best,1245103.5503032801,1202038.3445451905,1205000.389970746,0.19544,0.21915,0.19225,0.19224,0.9654,1.0689
T2W,5T_to_3T,3T,0009,R-best,876470.597629229,936112.3337270729,1037442.3052186009,0.20046,0.21947,0.19045,0.19041,1.068,0.9494
T2W,5T_to_7T,7T,0006,R-best,809495.43650574,968885.7891289385,1244475.9123391546,0.30557,0.26186,0.26106,0.26106,1.1969,1.1715
T2W,5T_to_7T,7T,0007,R-best,736124.3822259689,695164.8973235002,706741.0565468612,0.27264,0.29541,0.26667,0.26665,0.9444,1.0689
T2W,5T_to_7T,7T,0009,R-best,524497.1195051756,660741.7941609692,870119.0455511197,0.28991,0.3185,0.20827,0.20792,1.2598,0.9494
T2W,7T_to_0.1T,0.1T,0006,R-best,2019523.104738547,2403494.187982529,3046546.1901859995,0.29162,0.25313,0.24714,0.24537,1.1901,1.2574
T2W,7T_to_0.1T,0.1T,0007,R-best,1351820.1744821602,1600428.7903209778,2031185.3539286666,0.29946,0.35812,0.25916,0.25758,1.1839,0.881
T2W,7T_to_0.1T,0.1T,0009,R-best,1526859.8403063428,1617150.0109955866,1781409.011151804,0.20377,0.21269,0.19628,0.19554,1.0591,0.9706
T2W,7T_to_1.5T,1.5T,0006,R-best,1656889.1396912367,1241532.7095451618,1053998.0622526873,0.46492,0.72329,0.34258,0.34202,0.7493,1.2574
T2W,7T_to_1.5T,1.5T,0007,R-best,1062574.2279863008,1102928.563926776,1262138.848272205,0.30687,0.33721,0.30489,0.30389,1.038,0.881
T2W,7T_to_1.5T,1.5T,0009,R-best,1242086.8020341427,1044610.4687034381,941559.8851580386,0.31668,0.29851,0.25873,0.25854,0.841,0.9706
T2W,7T_to_3T,3T,0006,R-best,1751675.3781916383,1275601.2162543924,1047448.655702306,0.48651,0.76253,0.3364,0.33626,0.7282,1.2574
T2W,7T_to_3T,3T,0007,R-best,1096384.2058789528,1100417.4896430853,1205000.389970746,0.28887,0.31166,0.28884,0.2885,1.0037,0.881
T2W,7T_to_3T,3T,0009,R-best,1312612.4819882654,1128123.3561888179,1037442.3052186009,0.3007,0.28473,0.25579,0.25578,0.8594,0.9706
T2W,7T_to_5T,5T,0006,R-best,1383749.3941421644,1223569.8634296122,1191192.352619564,0.32755,0.50346,0.30286,0.30264,0.8842,1.2574
T2W,7T_to_5T,5T,0007,R-best,873626.6451757142,929875.2780440213,1077761.0679211018,0.29159,0.33006,0.28577,0.28531,1.0644,0.881
T2W,7T_to_5T,5T,0009,R-best,1034960.6718830711,855740.7729648679,752323.4874621978,0.31742,0.29658,0.24394,0.24394,0.8268,0.9706
T2FLAIR,0.1T_to_1.5T,1.5T,0006,R-best,1921410.2996421212,2629738.182733851,3704485.241900683,0.3145,0.45571,0.16859,0.16851,1.3686,0.7808
