modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2W,7T_to_0.1T,0.1T,0006,ns100,2006178.971657572,2393791.0868021324,3046546.1901859995,0.29501,0.25527,0.2499,0.24806,1.1932,1.2574
T2W,7T_to_0.1T,0.1T,0007,ns100,1345083.8810071326,1595718.7335872888,2031185.3539286666,0.30166,0.36022,0.26078,0.25915,1.1863,0.881
T2W,7T_to_0.1T,0.1T,0009,ns100,1517781.9852304151,1611932.3223780538,1781409.011151804,0.20563,0.21476,0.1975,0.19674,1.062,0.9706
T2W,1.5T_to_7T,7T,0006,ns100,607009.5729804749,813998.8644017115,1244475.9123391546,0.42377,0.44167,0.35052,0.35026,1.341,0.9562
T2W,1.5T_to_7T,7T,0007,ns100,737750.724107171,680796.4294771788,706741.0565468612,0.34249,0.33412,0.33328,0.3331,0.9228,0.9459
T2W,1.5T_to_7T,7T,0009,ns100,564707.1027077804,672200.4790274143,870119.0455511197,0.32237,0.38605,0.28356,0.2835,1.1904,0.8652
T2W,7T_to_1.5T,1.5T,0006,ns100,1647183.0173155328,1236972.6422733665,1053998.0622526873,0.46432,0.72075,0.34449,0.34389,0.751,1.2574
T2W,7T_to_1.5T,1.5T,0007,ns100,1055675.6207560683,1098352.7074092159,1262138.848272205,0.30977,0.34038,0.30755,0.30651,1.0404,0.881
T2W,7T_to_1.5T,1.5T,0009,ns100,1233817.5135873088,1040869.1716889483,941559.8851580386,0.31536,0.29757,0.25962,0.25943,0.8436,0.9706
T2FLAIR,0.1T_to_7T,7T,0006,ns100,570814.9551436176,613312.6142583285,717328.423282181,0.29285,0.38727,0.28522,0.28489,1.0745,0.7808
T2FLAIR,0.1T_to_7T,7T,0007,ns100,665301.266855783,473347.74552655645,382671.7109971353,0.51445,0.38973,0.34631,0.34438,0.7115,0.8471
T2FLAIR,0.1T_to_7T,7T,0009,ns100,923333.81963251,612113.5459412413,421776.31009726715,0.53535,0.56042,0.19466,0.19456,0.6629,1.0181
T2FLAIR,7T_to_0.1T,0.1T,0006,ns100,2684658.32297407,2393489.673034968,2259008.3832891113,0.26337,0.24787,0.23533,0.23484,0.8915,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0007,ns100,1544438.094872929,1938828.3550466427,2660831.9270433867,0.35089,0.53257,0.29202,0.29179,1.2554,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0009,ns100,1621748.4573352565,2376601.588235177,3579186.2731723343,0.35369,0.54896,0.1641,0.16399,1.4655,0.6872
T2FLAIR,1.5T_to_7T,7T,0006,ns100,1079689.9008420939,856156.9874367994,717328.423282181,0.34363,0.39312,0.23145,0.23133,0.793,1.052
T2FLAIR,1.5T_to_7T,7T,0007,ns100,700557.8737599092,506549.3970050308,382671.7109971353,0.4281,0.23513,0.20704,0.207,0.7231,0.8054
T2FLAIR,1.5T_to_7T,7T,0009,ns100,1108451.5002816285,673256.7835746589,421776.31009726715,0.65998,0.78511,0.17455,0.17445,0.6074,1.0796
T2FLAIR,7T_to_1.5T,1.5T,0006,ns100,2337549.520563331,2882099.3484651544,3704485.241900683,0.27386,0.29456,0.20188,0.20168,1.233,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0007,ns100,1341012.5672458508,1769429.7126527068,2403060.007326249,0.29223,0.51309,0.16864,0.16853,1.3195,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0009,ns100,1408863.725851125,2229831.053547193,3614964.803524517,0.39505,0.57988,0.15404,0.15401,1.5827,0.6872
