method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_v2,task3,0.1T_to_1.5T,3,0.17876202121507379,0.8636086977965887,0.22206488102674485,0.036176051953326537,0.003721013236822282,0.008722317617702414
mmfm_v2,task3,0.1T_to_3T,3,0.20978849145041867,0.8314140979058546,0.2732068717479706,0.03336320961258444,0.011886391695559159,0.010317751130108103
mmfm_v2,task3,0.1T_to_5T,3,0.5216408905735225,0.8551055388521176,0.2853401607937283,0.08706777679455664,0.00915638787748777,0.009378437836331225
mmfm_v2,task3,0.1T_to_7T,3,0.6470195615164918,0.8299686744399181,0.2765340089797974,0.5399684749112612,0.022024694171691953,0.007941067746633688
mmfm_v2,task3,1.5T_to_0.1T,3,0.15045541074502466,0.8903152789763548,0.14527468673057028,0.03907145944268451,0.013341491381112796,0.018328571849196194
mmfm_v2,task3,1.5T_to_3T,3,0.2019954741489052,0.8425588460004724,0.2155914001994663,0.04495949415883592,0.0051404525392542005,0.00667835798249803
mmfm_v2,task3,1.5T_to_5T,3,0.6476413500924095,0.8426344725789109,0.22069118155373468,0.08361495887100764,0.0061896119709003465,0.007311620092030386
mmfm_v2,task3,1.5T_to_7T,3,0.7922504452200599,0.8192645152147481,0.22930576950311657,0.6915472174712463,0.04475030546289308,0.03740775530791233
mmfm_v2,task3,3T_to_0.1T,3,0.1614850096626703,0.897540888356246,0.13953454891840616,0.03064674169359261,0.019224799294400408,0.02243752578681272
mmfm_v2,task3,3T_to_1.5T,3,0.16309349881793625,0.8815713474502496,0.14255636028117605,0.04917311322607665,0.008078822341679896,0.013004783057591588
mmfm_v2,task3,3T_to_5T,3,0.5555496498943159,0.8620129149693693,0.19470222377114824,0.07850557485390008,0.02301361515851232,0.005833322580302444
mmfm_v2,task3,3T_to_7T,3,0.7451394127436988,0.8351329587692202,0.2031901530093617,0.7393167282519754,0.05386898098188907,0.03940841637039961
mmfm_v2,task3,5T_to_0.1T,3,0.3558384738408186,0.8728407229048639,0.1583435001472632,0.0341931074289134,0.01381510227261059,0.0179054822568233
mmfm_v2,task3,5T_to_1.5T,3,0.426572170803909,0.8407448171920201,0.15971036950747172,0.025355121258325806,0.018239043579651837,0.00833780619225443
mmfm_v2,task3,5T_to_3T,3,0.42363324364760074,0.8201030785309759,0.1768138392104043,0.06116530261909105,0.01862916355964233,0.01970849634194597
mmfm_v2,task3,5T_to_7T,3,0.48551733355177595,0.8629374869593516,0.15372546464204787,0.17508931907010222,0.013489277694258959,0.006324152202206395
mmfm_v2,task3,7T_to_0.1T,3,0.31885129503130827,0.8482967268186306,0.17384488880634308,0.18541949216457526,0.03637003814533785,0.016715813287901442
mmfm_v2,task3,7T_to_1.5T,3,0.3851412049389593,0.8247478685658828,0.20508317202329637,0.20532736680009278,0.06019944123091111,0.029188857372220257
mmfm_v2,task3,7T_to_3T,3,0.37374152673649746,0.8089566756718529,0.22590082552697924,0.24099765704307843,0.07450947663086824,0.020860455691974374
mmfm_v2,task3,7T_to_5T,3,0.44717711562285384,0.8651586412651323,0.19501270403464635,0.02676740226920404,0.01749799314423992,0.00650784516561211
