method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_unet,task3,0.1T_to_1.5T,3,0.7729120121086259,0.7760973492196689,0.2349752098523694,0.06057183291206911,0.03672780130120357,0.02954548992022337
mmfm_unet,task3,0.1T_to_3T,3,0.6030942098975922,0.7438701424164916,0.24918114079684608,0.08722764536802871,0.030031026649933675,0.027828034638833217
mmfm_unet,task3,0.1T_to_5T,3,2.3024822979565296,0.7379456546171839,0.2518056662295909,0.14408229407927745,0.023550306425416365,0.022802879998725947
mmfm_unet,task3,0.1T_to_7T,3,2.714547863522712,0.7360287209330996,0.2194296968139644,1.430397431473591,0.019842124817518937,0.019081449046326426
mmfm_unet,task3,1.5T_to_0.1T,3,0.5606908262413831,0.7697097910753259,0.21013754253317507,0.01449028417094522,0.014087741234754045,0.022262614681566893
mmfm_unet,task3,1.5T_to_3T,3,0.594585642127279,0.7433350962804707,0.24459883241395852,0.0989088441617247,0.02329542322027161,0.024275875471766656
mmfm_unet,task3,1.5T_to_5T,3,2.4790327638554843,0.7360236812676013,0.2510817203452225,0.12712451901807353,0.018104547221217883,0.019391322389149507
mmfm_unet,task3,1.5T_to_7T,3,2.976644583181562,0.7336616860825483,0.22217931804074761,1.6131184846519149,0.013228766956452637,0.01065089634419965
mmfm_unet,task3,3T_to_0.1T,3,0.5548228325878296,0.7701262390224843,0.20859861991184894,0.02443041487500515,0.024227609884461748,0.025037134121429824
mmfm_unet,task3,3T_to_1.5T,3,0.794573515484826,0.7750645254294609,0.23145709962933672,0.054720400271510115,0.03452529717030714,0.02816540921278811
mmfm_unet,task3,3T_to_5T,3,2.4093603741587444,0.7393294838259411,0.24755364806140437,0.12948688667634875,0.02457723943986273,0.023831241818541373
mmfm_unet,task3,3T_to_7T,3,2.8537254970052337,0.7377195805737237,0.21692638100157138,1.5079341791642902,0.020122170305024133,0.018494048584296114
mmfm_unet,task3,5T_to_0.1T,3,0.5495688226393469,0.7734452854829997,0.20751825724661055,0.017158452473184763,0.014521475455506512,0.024014300388850676
mmfm_unet,task3,5T_to_1.5T,3,0.7903168134316224,0.7664917267455945,0.2325771965274593,0.0379922212035478,0.018699554089004887,0.023723943906813816
mmfm_unet,task3,5T_to_3T,3,0.5955698925332803,0.7435599627031566,0.24448562614998584,0.08766356883118999,0.016577426920067872,0.022532905128871537
mmfm_unet,task3,5T_to_7T,3,2.888621209307383,0.7371553151297414,0.21913080827201528,1.567490735730589,0.012688650532183349,0.011452881008059704
mmfm_unet,task3,7T_to_0.1T,3,0.5476296306335313,0.7734251971893515,0.20814035080131954,0.027827489561325438,0.024747109260286233,0.0265869587617314
mmfm_unet,task3,7T_to_1.5T,3,0.7776850540116599,0.7624852303629988,0.23415749784489,0.04402818787790549,0.022001188350379477,0.02552827542678935
mmfm_unet,task3,7T_to_3T,3,0.6071956525582257,0.737503398742788,0.24970823446824478,0.08677666071239024,0.01913208361434041,0.023259665652667776
mmfm_unet,task3,7T_to_5T,3,2.283969851167815,0.7354116808320571,0.25083019177362736,0.10789979535531775,0.0194033695504069,0.0204049161680953
