method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_v2,task3,0.1T_to_1.5T,3,0.243173135113718,0.8302085759491074,0.24405246393548116,0.013363491671491564,0.008655941643212945,0.00646490879912714
mmfm_v2,task3,0.1T_to_3T,3,0.31186032349035464,0.7865741792280109,0.30186656845940485,0.07698296341638075,0.014177305298344961,0.012831722451378544
mmfm_v2,task3,0.1T_to_5T,3,0.362365810560743,0.8462532895232564,0.30060103403197397,0.05748311947019823,0.005731931800728514,0.009251226293444834
mmfm_v2,task3,0.1T_to_7T,3,0.5890644504966469,0.8141722188331121,0.2962976545095444,0.453132401461837,0.014297203362029338,0.002258515395537052
mmfm_v2,task3,1.5T_to_0.1T,3,0.1726060099081432,0.8953410109411762,0.12443616514404614,0.015718223174382196,0.012120878446976914,0.013804991665950674
mmfm_v2,task3,1.5T_to_3T,3,0.3049461342331246,0.8162680818574652,0.24306720660792458,0.08167925057689647,0.014800258770119989,0.011852522039031123
mmfm_v2,task3,1.5T_to_5T,3,0.4094082012239019,0.8587319599092376,0.2428259626030922,0.05295639482432374,0.0060044292181822565,0.006103316941713454
mmfm_v2,task3,1.5T_to_7T,3,0.6045052262406019,0.8297112196815237,0.24095330337683363,0.48262118093979683,0.028821847196043932,0.027598153449452233
mmfm_v2,task3,3T_to_0.1T,3,0.18678048644172943,0.897655837794944,0.14513269604908097,0.028705236536001256,0.008729496518380928,0.01229956670242381
mmfm_v2,task3,3T_to_1.5T,3,0.18425372062893053,0.8638975939300577,0.17346169037951364,0.021965747298948946,0.0065742056484458175,0.003867610371189615
mmfm_v2,task3,3T_to_5T,3,0.47789226129386925,0.8612893532873951,0.21706375728050867,0.04415223900073201,0.015997336274735,0.006922085120020728
mmfm_v2,task3,3T_to_7T,3,0.676798675559485,0.8320939063995105,0.2214215909441312,0.6440840868259313,0.045517233628518144,0.03722820512659815
mmfm_v2,task3,5T_to_0.1T,3,0.3192067297527446,0.8745122783480447,0.1639443639251921,0.030515689349504153,0.009644447946115731,0.015723526980750437
mmfm_v2,task3,5T_to_1.5T,3,0.359330652718646,0.834132946754016,0.18777471747663285,0.01505499123799337,0.01804253716353842,0.007663161326908098
mmfm_v2,task3,5T_to_3T,3,0.5128974993494196,0.7771433182405832,0.21905911597940655,0.04331089537252521,0.014959069940349325,0.016515155105265588
mmfm_v2,task3,5T_to_7T,3,0.5051492610726328,0.8485819553402744,0.18727312435706456,0.1850687583169047,0.017122198711161482,0.0008544019379349459
mmfm_v2,task3,7T_to_0.1T,3,0.3123173020734418,0.8559356385766672,0.1754180520772934,0.12670818587582525,0.023319975039674277,0.01426446954304117
mmfm_v2,task3,7T_to_1.5T,3,0.3468318300066679,0.8302310921860724,0.1962426529990302,0.13315220769344818,0.03392280281375479,0.020171501042298402
mmfm_v2,task3,7T_to_3T,3,0.4589128286076322,0.7802445016475014,0.25092061741484534,0.19224834890675935,0.06137123313973094,0.014195667407214865
mmfm_v2,task3,7T_to_5T,3,0.3610474118671719,0.8626278167189487,0.20792787555191253,0.01568480924431491,0.009106673088910427,0.006342457557808559
