method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_inr,task3,0.1T_to_1.5T,3,0.22155545704621712,0.876277060083849,0.15492952626316303,0.05256222521758373,0.012113632785051617,0.014190513977955477
mmfm_inr,task3,0.1T_to_3T,3,0.3082790703710667,0.8468856142438562,0.1660198083459604,0.04486327301193609,0.020083474084944493,0.02022702812611478
mmfm_inr,task3,0.1T_to_5T,3,0.22659079138716845,0.8689350547755956,0.15321472752279947,0.0399692046273912,0.013094671674826999,0.015922710136974407
mmfm_inr,task3,0.1T_to_7T,3,0.6446189222777057,0.8890936294837416,0.14838201410521948,0.1710057844618981,0.011757693888045083,0.01542455133843121
mmfm_inr,task3,1.5T_to_0.1T,3,0.28432103267591397,0.8848372351182986,0.12548109770355056,0.1039395964631553,0.024993937775523598,0.024905121485247764
mmfm_inr,task3,1.5T_to_3T,3,0.27499406021972,0.8463449674217894,0.15944538645671458,0.018089220009313397,0.014704620589248941,0.015350904571860492
mmfm_inr,task3,1.5T_to_5T,3,0.19182616377981435,0.8695144589422776,0.14780084706048247,0.005752487912844876,0.006449768062472561,0.011213266515391753
mmfm_inr,task3,1.5T_to_7T,3,0.6802289539110321,0.8825985914840543,0.14269006533903025,0.19791653766580947,0.010589733781448743,0.013474359377212483
mmfm_inr,task3,3T_to_0.1T,3,0.2609292359313978,0.8966834298632987,0.12105859145215088,0.08898928435272101,0.025908791439243958,0.026892673618547372
mmfm_inr,task3,3T_to_1.5T,3,0.2106170364809042,0.8833915143933684,0.1491900514677296,0.037176288813636965,0.012517173183495128,0.01299121080340334
mmfm_inr,task3,3T_to_5T,3,0.19483996991466376,0.8767440483453383,0.14574848314411284,0.013839743890892053,0.007370959507239004,0.0126024325073199
mmfm_inr,task3,3T_to_7T,3,0.6315123268855608,0.892434781697398,0.14243671838944102,0.209724039516863,0.011707163218128886,0.013981834719616788
mmfm_inr,task3,5T_to_0.1T,3,0.274095737966713,0.8875980686364947,0.12344733279240198,0.09719396870620185,0.02557769280155882,0.02577168994194946
mmfm_inr,task3,5T_to_1.5T,3,0.2141459242724371,0.8785006442564943,0.1473471436160446,0.0476967193657925,0.01260529617383942,0.01290240118424401
mmfm_inr,task3,5T_to_3T,3,0.28318664245114994,0.8480925569897941,0.1591354287497063,0.012905425688606023,0.015777220429210235,0.016311582408856225
mmfm_inr,task3,5T_to_7T,3,0.6523254884505546,0.8868295919511114,0.1418696471636671,0.21286557347096244,0.012148350302325662,0.014151567934405803
mmfm_inr,task3,7T_to_0.1T,3,0.24819137298891633,0.8825604043332994,0.12493637272995989,0.03980465039266112,0.02543141560779193,0.024865892425533078
mmfm_inr,task3,7T_to_1.5T,3,0.2693099416909243,0.870062698042965,0.15462759251545224,0.04895353092182805,0.016750363956671177,0.015121749032118792
mmfm_inr,task3,7T_to_3T,3,0.404158068416064,0.8363904194351752,0.16360374177113557,0.05014358233563225,0.020882740214192713,0.018256984279038258
mmfm_inr,task3,7T_to_5T,3,0.30605456589751406,0.8624696222959782,0.15114625786683658,0.03992072224953126,0.01231372557944601,0.013932052985463647
