method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_unet,task3,0.1T_to_1.5T,3,0.534208542280333,0.8834744394009831,0.13233019292108897,0.16589847949567418,0.018072479555324313,0.011921429460135089
mmfm_unet,task3,0.1T_to_3T,3,0.5754221347808263,0.8547832685710081,0.1450227339428898,0.18165275894023158,0.016974405683530435,0.011841689072748292
mmfm_unet,task3,0.1T_to_5T,3,0.5176025377840204,0.8706025895213466,0.14471317426888805,0.07936122920045734,0.0105935604461628,0.009477178174773308
mmfm_unet,task3,0.1T_to_7T,3,0.525892494109482,0.882092819430497,0.1345921965367818,0.1014278734170527,0.017138151178622354,0.015249198116462399
mmfm_unet,task3,1.5T_to_0.1T,3,0.3733550391947367,0.8908150366360977,0.08703578575749521,0.07071669834289449,0.016515767818481974,0.012743911189597583
mmfm_unet,task3,1.5T_to_3T,3,0.25945403562717057,0.895725736748341,0.08354992982363184,0.020976167833809956,0.008240779921144848,0.008299506691010447
mmfm_unet,task3,1.5T_to_5T,3,0.2708420022155575,0.9108216769336129,0.08531431642745119,0.012229305576697684,0.006958934557964404,0.009078174667819482
mmfm_unet,task3,1.5T_to_7T,3,0.3892955376302883,0.9109100075677604,0.08395879641546765,0.050833989172727294,0.011068538873622247,0.011485158034688475
mmfm_unet,task3,3T_to_0.1T,3,0.38664062005884753,0.8752976670322026,0.09778530935460343,0.0760335000690354,0.017668749865399087,0.01074774409671169
mmfm_unet,task3,3T_to_1.5T,3,0.239437575408861,0.9102911369752796,0.06559977652918803,0.019906671484143212,0.00829589045346941,0.008080318336600594
mmfm_unet,task3,3T_to_5T,3,0.24220068680711984,0.9208422535952572,0.061844715707414066,0.03395831042642584,0.008373512190510454,0.007928641271489645
mmfm_unet,task3,3T_to_7T,3,0.3539357160521906,0.9113369665885855,0.07003580025264229,0.05238135805467458,0.013772066676396426,0.010368649650868108
mmfm_unet,task3,5T_to_0.1T,3,0.3694851931905369,0.8795495869375771,0.09899182423725855,0.04167559861814914,0.00791459225086349,0.006666363167208623
mmfm_unet,task3,5T_to_1.5T,3,0.24843242840689936,0.9142377616768474,0.0633827247855845,0.01418506526283741,0.006430991095529549,0.005088504105204346
mmfm_unet,task3,5T_to_3T,3,0.23959938168589479,0.908001387480518,0.05925901063812434,0.038277141865057436,0.007211629652041761,0.005914988709388161
mmfm_unet,task3,5T_to_7T,3,0.3124810916022669,0.9197004584770859,0.06354746730865211,0.026374294905371142,0.00912603252826877,0.009479467091959232
mmfm_unet,task3,7T_to_0.1T,3,0.39278788973573486,0.8849236734006515,0.09761507433484629,0.05636684260408708,0.019299768525191018,0.016449848015153222
mmfm_unet,task3,7T_to_1.5T,3,0.40241901822297504,0.9042898386313333,0.08472017043258832,0.061572326588061665,0.0119604739354541,0.012446645274480767
mmfm_unet,task3,7T_to_3T,3,0.38819308460931273,0.8902165696480219,0.08913369533770044,0.07741081123218754,0.012979390112534786,0.012000546486293326
mmfm_unet,task3,7T_to_5T,3,0.33084805941224554,0.9079421057978587,0.08867806380310365,0.014293449592416017,0.011915406818102882,0.014195633629356866
