method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_v2,task3,0.1T_to_1.5T,3,0.2217591491723051,0.7988700757472166,0.23452919092443256,0.08565165976766102,0.052988471959260514,0.016774141835983712
mmfm_v2,task3,0.1T_to_3T,3,0.2163860544579129,0.7832374102710067,0.26188594864474407,0.03224630997963389,0.035657298894710414,0.020078478947183193
mmfm_v2,task3,0.1T_to_5T,3,0.17269550603624642,0.7976994028105069,0.2565163794491026,0.0477748159838053,0.032358297825136204,0.021445863367052877
mmfm_v2,task3,0.1T_to_7T,3,0.46005280381562064,0.8417087638828348,0.2238700913058387,0.16011320506192245,0.023671769789660325,0.012364900097168773
mmfm_v2,task3,1.5T_to_0.1T,3,0.19527049812730776,0.819203347391853,0.16888766437768934,0.06427984398368781,0.04061140408392578,0.026449674691328712
mmfm_v2,task3,1.5T_to_3T,3,0.2063388853925305,0.835842841301515,0.17505167408121958,0.07318477106672387,0.02192894279238167,0.009663803650399165
mmfm_v2,task3,1.5T_to_5T,3,0.22706260988408564,0.8493234345644165,0.1704251206583447,0.10805475936679423,0.019033396198370005,0.012912758894153074
mmfm_v2,task3,1.5T_to_7T,3,0.3418014160642957,0.887090765175614,0.12606284022331238,0.20757210668232612,0.0367218688746646,0.005424162462152264
mmfm_v2,task3,3T_to_0.1T,3,0.17170965895103438,0.8087508230144381,0.18128170420726142,0.042362325631862874,0.046446666628303046,0.04374704487096429
mmfm_v2,task3,3T_to_1.5T,3,0.19773356763102715,0.8555557411650231,0.1501513433125284,0.12223079850433853,0.022158644002232893,0.013950445043300173
mmfm_v2,task3,3T_to_5T,3,0.1310757817492567,0.8583185434694619,0.16443878279791938,0.027077584478680958,0.01310365549105174,0.019066797765393537
mmfm_v2,task3,3T_to_7T,3,0.4751464051750371,0.8750914436165581,0.14042285912566713,0.20207626925622213,0.018225415831177493,0.019894448023208586
mmfm_v2,task3,5T_to_0.1T,3,0.17429481861577747,0.8011026970635381,0.16758431163099075,0.07747881803267676,0.05459904473107647,0.030578414821162504
mmfm_v2,task3,5T_to_1.5T,3,0.22366450525941953,0.8565434060999343,0.12933481004503036,0.11792107504739546,0.022302834541391574,0.0022142818562629965
mmfm_v2,task3,5T_to_3T,3,0.16729073129907487,0.8395239872020296,0.1640877357787556,0.014622057357794599,0.020078508957364138,0.019408506777326362
mmfm_v2,task3,5T_to_7T,3,0.5866779980738721,0.8576863005287213,0.12510876390669082,0.2368964751784838,0.023174998286608295,0.007930187167226571
mmfm_v2,task3,7T_to_0.1T,3,0.31437190852284386,0.7950197861697529,0.17382660739951664,0.06247850217530588,0.0340976651180513,0.021036121757206077
mmfm_v2,task3,7T_to_1.5T,3,0.22678172908395014,0.8303319038805584,0.17437019397815068,0.11237026984236852,0.008804496669057358,0.007811346163156999
mmfm_v2,task3,7T_to_3T,3,0.2910375335089305,0.8124843596331216,0.19454476402865517,0.10200226481900215,0.017013620362999145,0.0165475426184988
mmfm_v2,task3,7T_to_5T,3,0.3233237289987972,0.8293690048181803,0.18094564030567806,0.08988354645510575,0.009090979070517716,0.015600810980419356
