method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2W,0.1T_to_7T,1,0.7287353464057578,0.6500155915545207,0.3574110627174377,0.0,0.0,0.0
adhoc,T2W,7T_to_0.1T,1,0.20713400593744344,0.8069411081963132,0.24998731364806492,0.0,0.0,0.0
adhoc,T2W,1.5T_to_5T,1,0.3310281743707818,0.5899157251269028,0.1850424314538638,0.0,0.0,0.0
