method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2FLAIR,0.1T_to_7T,1,0.3789109357995299,0.8304503475188175,0.256907361249129,0.0,0.0,0.0
adhoc,T2FLAIR,7T_to_0.1T,1,0.4392742321623567,0.7993893001869273,0.17169591188430786,0.0,0.0,0.0
adhoc,T2FLAIR,1.5T_to_5T,1,0.18087218382379178,0.8324564242934601,0.16698283354441326,0.0,0.0,0.0
