method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T1W,0.1T_to_7T,1,0.23610218270229288,0.8163326218240148,0.26911913851896924,0.0,0.0,0.0
adhoc,T1W,7T_to_0.1T,1,0.16910809903293386,0.8357533030243879,0.20668404698371887,0.0,0.0,0.0
adhoc,T1W,1.5T_to_5T,1,0.36314535799161257,0.8653881456973437,0.18735948453346887,0.0,0.0,0.0
