method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T1W,0.1T_to_7T,1,0.2682276703096021,0.789900979460037,0.2621345028281212,0.0,0.0,0.0
adhoc,T1W,7T_to_0.1T,1,0.27522549058033385,0.7856915901730481,0.20784315367539724,0.0,0.0,0.0
adhoc,T1W,1.5T_to_5T,1,0.23137511216032353,0.8551170341822119,0.2111208200454712,0.0,0.0,0.0
