method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T1W,0.1T_to_7T,1,0.2365515726285766,0.8140385023134554,0.26650521010160444,0.0,0.0,0.0
adhoc,T1W,7T_to_0.1T,1,0.17173240280735275,0.8302640553206827,0.20289155145486196,0.0,0.0,0.0
adhoc,T1W,1.5T_to_5T,1,0.30010586981910914,0.8687669653946503,0.19267571916182835,0.0,0.0,0.0
