method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2W,0.1T_to_7T,1,0.45561646123922594,0.7896764386316308,0.2755352149407069,0.0,0.0,0.0
adhoc,T2W,7T_to_0.1T,1,0.15746919568493334,0.8445229207913945,0.17862048149108886,0.0,0.0,0.0
adhoc,T2W,1.5T_to_5T,1,0.3467971058260157,0.7564078703020851,0.1660605619351069,0.0,0.0,0.0
