method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2FLAIR,0.1T_to_7T,1,0.5079299846845041,0.7778160775957496,0.29611853659152987,0.0,0.0,0.0
adhoc,T2FLAIR,7T_to_0.1T,1,0.5542242173238326,0.7802697574822106,0.23748494386672975,0.0,0.0,0.0
adhoc,T2FLAIR,1.5T_to_5T,1,0.22191402703559876,0.8044220053048684,0.20619667172431946,0.0,0.0,0.0
