method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2FLAIR,0.1T_to_7T,1,0.3174945404148432,0.8506117397979905,0.2437353109320005,0.0,0.0,0.0
adhoc,T2FLAIR,7T_to_0.1T,1,0.34425955863650265,0.8031997617846213,0.15953257481257122,0.0,0.0,0.0
adhoc,T2FLAIR,1.5T_to_5T,1,0.18707709486411228,0.8303016709885187,0.16025207589070004,0.0,0.0,0.0
