method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2W,0.1T_to_7T,1,0.4493010441534619,0.7876373027176009,0.28010933299859364,0.0,0.0,0.0
adhoc,T2W,7T_to_0.1T,1,0.18095818050546625,0.8258925411083513,0.21338307460149128,0.0,0.0,0.0
adhoc,T2W,1.5T_to_5T,1,0.35491566416451054,0.595563369794712,0.17433040092388788,0.0,0.0,0.0
