method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2FLAIR,0.1T_to_7T,1,0.5413301770818721,0.7750657765399712,0.30062879621982574,0.0,0.0,0.0
adhoc,T2FLAIR,7T_to_0.1T,1,0.26120204450057416,0.7951441825041515,0.15217451403538387,0.0,0.0,0.0
adhoc,T2FLAIR,1.5T_to_5T,1,0.23509563031033678,0.7975191737022086,0.2141237755616506,0.0,0.0,0.0
