method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T1W,0.1T_to_7T,1,0.23932547449256486,0.8156231870112923,0.2681954006354014,0.0,0.0,0.0
adhoc,T1W,7T_to_0.1T,1,0.16660666738067004,0.8377910896974785,0.20391244043906528,0.0,0.0,0.0
adhoc,T1W,1.5T_to_5T,1,0.38914614460000685,0.8607214867053784,0.19208895067373913,0.0,0.0,0.0
