method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T1W,0.1T_to_7T,1,0.41880130267592103,0.7302436582509925,0.2571663702527682,0.0,0.0,0.0
adhoc,T1W,7T_to_0.1T,1,0.9788603324356493,0.522568641904449,0.49508904218673705,0.0,0.0,0.0
adhoc,T1W,1.5T_to_5T,1,0.43148874406051924,0.7832984758516606,0.2479979674021403,0.0,0.0,0.0
