method,modality,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
adhoc,T2W,0.1T_to_7T,1,0.43264398043570695,0.796800872448004,0.2656149536371231,0.0,0.0,0.0
adhoc,T2W,7T_to_0.1T,1,0.18237399264779616,0.829677591587177,0.1945781096816063,0.0,0.0,0.0
adhoc,T2W,1.5T_to_5T,1,0.36250862331127337,0.6533186552086584,0.17127454082171123,0.0,0.0,0.0
