method,task,pair,n_subjects,nrmse_mean,ssim_mean,lpips_mean,nrmse_std,ssim_std,lpips_std
mmfm_inr,task3,0.1T_to_1.5T,3,0.32038878318117475,0.8412072752460781,0.16106034501883007,0.03905619452063876,0.004636247519720963,0.00891281549737776
mmfm_inr,task3,0.1T_to_3T,3,0.33044918176366506,0.8026687729567744,0.18143404129102125,0.04420360882736769,0.008512059779086678,0.01084369918241095
mmfm_inr,task3,0.1T_to_5T,3,0.450603378003744,0.8607688855423183,0.18088386347830218,0.047735716679257426,0.007631612944189416,0.014276438772993616
mmfm_inr,task3,0.1T_to_7T,3,0.7311785418032907,0.8363677815206869,0.1930557843049087,0.3461376332391281,0.01261175951191475,0.015620403164704826
mmfm_inr,task3,1.5T_to_0.1T,3,0.2548280136575048,0.8581919680045115,0.16229279003699612,0.030384560844327488,0.0027122262391721355,0.007574578831515629
mmfm_inr,task3,1.5T_to_3T,3,0.29100831257053966,0.8141602062653329,0.17365880927254126,0.044893053207349785,0.006577023690849079,0.010968725731811665
mmfm_inr,task3,1.5T_to_5T,3,0.5979535455425865,0.8622164304475143,0.17078761535463896,0.06495787149584284,0.007453318283376317,0.012829839007846016
mmfm_inr,task3,1.5T_to_7T,3,0.9245659503823571,0.8319727807089196,0.19173663836743549,0.5533657885076042,0.002849694086419632,0.01019595273744463
mmfm_inr,task3,3T_to_0.1T,3,0.2515173113070545,0.8578560046571853,0.1608326292088008,0.0195718459601794,0.002757659204473992,0.007760385837472805
mmfm_inr,task3,3T_to_1.5T,3,0.27688126108456146,0.8545388511247637,0.16304793203119863,0.033587286677419906,0.008809143510360506,0.007053762034851746
mmfm_inr,task3,3T_to_5T,3,0.5109594316293408,0.8752616730156021,0.1637227238959087,0.06474393680447312,0.004739453152904218,0.011065296139748252
mmfm_inr,task3,3T_to_7T,3,0.8610367167463457,0.8432744913711918,0.18235530596080662,0.6069078685198145,0.005155995706761606,0.007473054298262978
mmfm_inr,task3,5T_to_0.1T,3,0.35767939022746015,0.8427353981366976,0.15305809490966824,0.02554018115234735,0.00863187613106871,0.010213146761916895
mmfm_inr,task3,5T_to_1.5T,3,0.46116436359931984,0.8318361314007222,0.16362456519663462,0.03007217208544061,0.009682959796529698,0.008864666591679591
mmfm_inr,task3,5T_to_3T,3,0.40983320039187937,0.8085283614263686,0.16735810880354154,0.05421903046295702,0.009478283664502395,0.009516847643840498
mmfm_inr,task3,5T_to_7T,3,0.5905005588553155,0.8561782162137245,0.17385994386416861,0.2408588681482847,0.014752732448807482,0.017304655506140916
mmfm_inr,task3,7T_to_0.1T,3,0.46931779152137487,0.8227429393280109,0.16615892659771062,0.15937108053471108,0.018745369710203554,0.0009448222482276996
mmfm_inr,task3,7T_to_1.5T,3,0.5276394772085534,0.8128481267915909,0.18489902937236358,0.16336775041863696,0.021136735281777758,0.004939898181373175
mmfm_inr,task3,7T_to_3T,3,0.4827908996110071,0.7920059292428396,0.18374183412003167,0.1813697410349301,0.01914600607535675,0.0040365617203883385
mmfm_inr,task3,7T_to_5T,3,0.4735430262262721,0.8618694101005614,0.18103056172251697,0.054063441834039806,0.004773462211702425,0.011123969955477217
