method,task,field,n_subjects,nrmse_mean,ssim_mean,nrmse_std,ssim_std
ceiling_inr_fit200,ceiling,0.1T,3,0.20958294666373656,0.8540785288975906,0.010966228597281368,0.005066283309177083
ceiling_inr_fit200,ceiling,1.5T,3,0.2710962348290281,0.8493241365301856,0.018301020314062007,0.005469671142407081
ceiling_inr_fit200,ceiling,3T,3,0.2812727086071795,0.8218074348804919,0.029932248850203992,0.009992235040336485
ceiling_inr_fit200,ceiling,5T,3,0.4261301270943045,0.8777707132269809,0.04335026413329376,0.00622453464273386
ceiling_inr_fit200,ceiling,7T,3,0.547487222648441,0.8605024951951049,0.27491183010715514,0.01562482162262148
